Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
20000065,400,258,Brian Grant,1610612748,Miami Heat,4,2,57,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,62,61,0,20001108,MIA,SEA,Regular Season
21700640,390,1626162,Kelly Oubre Jr.,1610612764,Washington Wizards,3,7,4,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,0,20180115,WAS,MIL,Regular Season
20300287,36,2225,Tony Parker,1610612759,San Antonio Spurs,1,7,11,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,61,164,1,20031208,CHI,SAS,Regular Season
20700723,422,101150,Lou Williams,1610612755,Philadelphia 76ers,4,10,14,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,11,99,0,20080207,PHI,MIA,Regular Season
21100297,156,2211,Troy Murphy,1610612747,Los Angeles Lakers,2,7,8,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,162,1,20120129,MIN,LAL,Regular Season
21700092,392,202681,Kyrie Irving,1610612738,Boston Celtics,3,8,11,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-218,120,0,20171030,BOS,SAS,Regular Season
21000188,440,201572,Brook Lopez,1610612751,New Jersey Nets,4,8,50,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,58,101,0,20101120,DEN,NJN,Regular Season
20500794,326,101135,David Lee,1610612752,New York Knicks,3,3,51,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20060222,NYK,MIA,Regular Season
21500851,32,203798,PJ Hairston,1610612763,Memphis Grizzlies,1,8,35,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-16,1,20160224,MEM,LAL,Regular Season
20100154,356,949,Shareef Abdur-Rahim,1610612737,Atlanta Hawks,3,0,1,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,194,1,20011121,BOS,ATL,Regular Season
20800807,304,965,Derek Fisher,1610612747,Los Angeles Lakers,3,7,57,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,20090218,GSW,LAL,Regular Season
21700178,80,203085,Austin Rivers,1610612746,LA Clippers,1,4,43,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,245,0,20171111,NOP,LAC,Regular Season
29800340,83,187,Terry Cummings,1610612744,Golden State Warriors,1,3,10,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,31,1,19990319,GSW,SEA,Regular Season
29900289,186,76,Cedric Ceballos,1610612742,Dallas Mavericks,2,5,51,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19991211,DAL,PHX,Regular Season
21200975,472,201943,Brandon Jennings,1610612749,Milwaukee Bucks,4,1,51,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,152,61,1,20130315,MIL,MIA,Regular Season
21800675,105,203497,Rudy Gobert,1610612762,Utah Jazz,1,3,34,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,20190118,UTA,CLE,Regular Season
29700589,26,431,Shawn Kemp,1610612739,Cleveland Cavaliers,1,9,6,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,0,19980124,CLE,PHI,Regular Season
29700330,179,185,Chris Webber,1610612764,Washington Wizards,2,4,31,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-154,63,0,19971217,WAS,MIA,Regular Season
29700200,76,28,Doug West,1610612750,Minnesota Timberwolves,1,3,49,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971128,DEN,MIN,Regular Season
21400535,400,202390,Gary Neal,1610612766,Charlotte Hornets,4,10,53,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,0,0,20150108,TOR,CHA,Regular Season
21501170,98,2734,Devin Harris,1610612742,Dallas Mavericks,1,2,26,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,82,0,20160406,DAL,HOU,Regular Season
20100402,268,1496,Keith Van Horn,1610612751,New Jersey Nets,3,5,11,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,89,0,20011227,DET,NJN,Regular Season
21700438,506,203613,Jonathon Simmons,1610612753,Orlando Magic,4,7,7,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,1,0,20171217,DET,ORL,Regular Season
40700215,241,1888,Richard Hamilton,1610612765,Detroit Pistons,3,10,50,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20080513,DET,ORL,Playoffs
20700752,171,2501,Reggie Evans,1610612755,Philadelphia 76ers,2,6,21,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20080211,PHI,DAL,Regular Season
20900579,328,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,7,50,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-122,241,1,20100115,DAL,OKC,Regular Season
20500337,440,1952,Raja Bell,1610612756,Phoenix Suns,4,0,20,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-138,176,0,20051217,MEM,PHX,Regular Season
21500661,444,201943,Brandon Jennings,1610612765,Detroit Pistons,4,7,31,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,7,0,20160123,DEN,DET,Regular Season
40800175,417,200750,Brandon Roy,1610612757,Portland Trail Blazers,4,1,14,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-149,198,0,20090428,POR,HOU,Playoffs
21300083,311,202706,Jordan Hamilton,1610612743,Denver Nuggets,3,11,18,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,165,0,20131108,PHX,DEN,Regular Season
